,ts,elec_consumption,heat_consumption,OAT,air_temp,concrete_temp,temp,is_weekend,is_term_day,INS
340,1/8/2017 13:00,41,217,8.34,8.05,8.94,7.93,1,0,17.166
341,1/8/2017 14:00,41,219,8.28,7.97,8.59,7.94,1,0,17.248
342,1/8/2017 15:00,40,222,8.07,7.62,7.81,7.54,1,0,17.175
343,1/8/2017 16:00,39,222,8,7.39,7.48,7.26,1,0,17.165
344,1/8/2017 17:00,43,225,7.96,7.39,7.43,7.19,1,0,17.207
345,1/8/2017 18:00,44,213,7.99,7.43,7.4,7.23,1,0,17.167
346,1/8/2017 19:00,42,217,8.13,7.63,7.47,7.44,1,0,17.27
347,1/8/2017 20:00,49,223,8.22,7.81,7.57,7.61,1,0,17.192
348,1/8/2017 21:00,48,226,8.27,7.92,7.65,7.73,1,0,17.281
349,1/8/2017 22:00,42,213,8.3,8.12,7.76,7.93,1,0,17.239
350,1/8/2017 23:00,40,178,8.22,8.09,7.69,7.94,1,0,17.286
351,1/9/2017 0:00,31,1,8.07,7.86,7.27,7.7,0,0,17.116
352,1/9/2017 1:00,31,4,8.07,8.09,7.52,7.9,0,0,16.981
353,1/9/2017 2:00,30,8,8.1,8.11,7.59,7.89,0,0,16.896
354,1/9/2017 3:00,29,9,7.94,8.17,7.64,7.96,0,0,16.831
355,1/9/2017 4:00,29,9,7.94,8.65,7.83,8.45,0,0,16.759
356,1/9/2017 5:00,28,8,7.92,8.29,7.76,8.09,0,0,16.683
357,1/9/2017 6:00,34,64,7.74,8.61,7.71,8.4,0,0,16.847
358,1/9/2017 7:00,40,306,7.68,8.24,7.54,8.08,0,0,17
359,1/9/2017 8:00,46,307,7.54,7.81,7.43,7.61,0,0,17.15
360,1/9/2017 9:00,57,311,7.35,7.91,7.56,7.71,0,0,17.347
361,1/9/2017 10:00,67,265,6.94,6.56,6.96,6.45,0,0,17.503
362,1/9/2017 11:00,73,277,6.96,6.44,7,6.15,0,0,17.458
363,1/9/2017 12:00,73,257,6.81,6.99,7.89,6.82,0,0,17.666
364,1/9/2017 13:00,71,262,6.58,7.08,8.79,6.98,0,0,17.528
365,1/9/2017 14:00,70,262,6.41,6.81,7.92,6.69,0,0,17.674
366,1/9/2017 15:00,69,242,6.26,6.65,6.59,6.52,0,0,17.541
367,1/9/2017 16:00,66,258,6.02,6.25,5.69,6.06,0,0,17.593
368,1/9/2017 17:00,68,257,5.95,6.25,5.56,6.03,0,0,17.475
369,1/9/2017 18:00,58,231,5.85,6.46,5.68,6.25,0,0,17.356
370,1/9/2017 19:00,46,225,5.74,6.54,5.75,6.27,0,0,17.253
371,1/9/2017 20:00,46,230,5.61,6.38,5.46,6.07,0,0,17.173
372,1/9/2017 21:00,42,225,5.52,6.49,5.68,6.29,0,0,17.233
373,1/9/2017 22:00,39,223,5.4,6.51,5.69,6.31,0,0,17.131
374,1/9/2017 23:00,39,184,5.43,6.29,5.36,6.1,0,0,17.224
375,1/10/2017 0:00,28,2,5.62,6.6,5.59,6.4,0,0,17.01
376,1/10/2017 1:00,28,1,5.8,6.7,5.78,6.52,0,0,16.806
377,1/10/2017 2:00,29,2,5.93,6.75,5.71,6.54,0,0,16.644
378,1/10/2017 3:00,27,1,6.09,6.97,5.82,6.77,0,0,16.475
379,1/10/2017 4:00,26,3,6.11,7.01,5.98,6.83,0,0,16.342
380,1/10/2017 5:00,28,1,6,6.8,6,6.59,0,0,16.254
381,1/10/2017 6:00,37,95,6.1,6.92,6.07,6.69,0,0,16.552
382,1/10/2017 7:00,43,399,6.28,7.18,6.24,6.97,0,0,16.852
383,1/10/2017 8:00,48,333,6.4,7.19,6.3,7,0,0,17.016
384,1/10/2017 9:00,59,296,6.39,7.05,6.32,6.84,0,0,17.14
385,1/10/2017 10:00,69,263,6.7,7.38,6.52,7.18,0,0,17.377
386,1/10/2017 11:00,70,265,7.07,7.53,7.06,7.32,0,0,17.237
387,1/10/2017 12:00,71,267,7.51,7.82,7.68,7.62,0,0,17.63
388,1/10/2017 13:00,73,260,7.14,7.45,7.67,7.27,0,0,17.652
389,1/10/2017 14:00,71,255,6.82,7.39,7.54,7.18,0,0,17.663
390,1/10/2017 15:00,73,246,6.9,7.7,7.54,7.5,0,0,17.596
391,1/10/2017 16:00,72,262,6.96,7.84,7.44,7.65,0,0,17.593
392,1/10/2017 17:00,69,250,7.3,8.22,7.42,8.05,0,0,17.641
393,1/10/2017 18:00,60,230,7.07,8.19,7.23,7.97,0,0,17.389
394,1/10/2017 19:00,53,228,7.3,8.65,7.2,8.47,0,0,17.361
395,1/10/2017 20:00,46,235,7.11,8.16,7.04,7.94,0,0,17.242
396,1/10/2017 21:00,44,223,7.31,8.01,6.87,7.79,0,0,17.338
397,1/10/2017 22:00,41,216,7.09,8.28,7.37,8.06,0,0,17.233
398,1/10/2017 23:00,37,181,7.05,8.17,7.49,7.97,0,0,17.278
399,1/11/2017 0:00,28,0,7.23,8.58,7.9,8.38,0,0,17.058
400,1/11/2017 1:00,29,1,7.26,8.94,8.39,8.76,0,0,16.912
401,1/11/2017 2:00,27,1,7.13,8.89,8.46,8.7,0,0,16.835
402,1/11/2017 3:00,28,1,7.19,9.09,8.51,8.94,0,0,16.819
403,1/11/2017 4:00,27,1,7.18,8.97,7.62,8.79,0,0,16.67
404,1/11/2017 5:00,29,0,6.8,8.32,6.87,8.11,0,0,16.567
405,1/11/2017 6:00,38,79,6.45,7.84,6.64,7.66,0,0,16.68
406,1/11/2017 7:00,41,329,6.07,7.23,5.72,7.05,0,0,16.836
407,1/11/2017 8:00,47,319,6.1,7.24,5.52,7.02,0,0,16.831
408,1/11/2017 9:00,61,300,6.93,7.1,6.36,6.88,0,0,16.997
409,1/11/2017 10:00,70,293,6.76,7.02,6.62,6.81,0,0,17.204
410,1/11/2017 11:00,74,249,6.44,6.93,6.78,6.75,0,0,17.127
411,1/11/2017 12:00,81,268,5.94,6.86,6.83,6.65,0,0,17.237
412,1/11/2017 13:00,75,269,5.71,6.58,6.35,6.39,0,0,17.154
413,1/11/2017 14:00,74,253,5.25,6.13,6.28,5.96,0,0,17.043
414,1/11/2017 15:00,71,264,5.29,6.02,5.97,5.8,0,0,17.169
415,1/11/2017 16:00,72,257,5.13,5.91,5.02,5.74,0,0,17.293
416,1/11/2017 17:00,72,250,4.79,5.25,4.58,5.08,0,0,17.28
417,1/11/2017 18:00,60,260,4.67,5.74,5.17,5.56,0,0,17.087
418,1/11/2017 19:00,54,228,4.42,5.51,4.94,5.34,0,0,16.866
419,1/11/2017 20:00,48,240,4.35,5.5,4.85,5.33,0,0,16.868
420,1/11/2017 21:00,42,232,4.35,5.51,4.91,5.35,0,0,16.775
421,1/11/2017 22:00,44,235,4.25,5.37,4.72,5.22,0,0,16.747
422,1/11/2017 23:00,40,190,4.26,5.5,4.69,5.35,0,0,16.727
423,1/12/2017 0:00,29,3,4.27,5.45,4.82,5.29,0,0,16.499
424,1/12/2017 1:00,28,2,4.1,4.85,4.21,4.72,0,0,16.311
425,1/12/2017 2:00,29,3,4.24,5.06,4.53,4.83,0,0,16.189
426,1/12/2017 3:00,28,2,4.27,4.89,4.45,4.74,0,0,16.107
427,1/12/2017 4:00,29,2,4.44,5.12,4.63,4.94,0,0,15.983
428,1/12/2017 5:00,30,3,4.52,4.88,4.37,4.71,0,0,15.945
429,1/12/2017 6:00,37,103,4.52,4.66,4.17,4.5,0,0,16.451
430,1/12/2017 7:00,44,420,4.53,4.76,4.24,4.56,0,0,16.731
431,1/12/2017 8:00,48,340,3.75,3.7,3.63,3.52,0,0,16.909
432,1/12/2017 9:00,63,312,4.03,3.92,3.25,3.71,0,0,17.16
433,1/12/2017 10:00,72,282,3.59,3.25,2.95,3.1,0,0,17.286
434,1/12/2017 11:00,76,292,5.14,2.52,3.34,2.31,0,0,17.255
435,1/12/2017 12:00,72,297,5.27,4.14,3.9,3.9,0,0,17.249
436,1/12/2017 13:00,73,280,5.28,4.08,3.42,3.86,0,0,17.24
437,1/12/2017 14:00,73,263,5.12,3.9,3.67,3.79,0,0,17.121
438,1/12/2017 15:00,77,276,4.92,3.38,3.15,3.21,0,0,17.093
439,1/12/2017 16:00,76,270,5.02,2.79,2.07,2.64,0,0,17.127
440,1/12/2017 17:00,78,264,3.87,2.21,1.24,2.01,0,0,18.98
441,1/12/2017 18:00,71,270,3.37,1.79,0.91,1.66,0,0,19.782
442,1/12/2017 19:00,60,256,2.85,0.72,0.57,0.45,0,0,19.651
443,1/12/2017 20:00,47,252,2.41,0.95,0.79,0.7,0,0,19.733
444,1/12/2017 21:00,44,262,2.33,0.66,0.15,0.4,0,0,19.909
445,1/12/2017 22:00,42,243,2.24,1.17,0.32,0.86,0,0,19.94
446,1/12/2017 23:00,37,200,2.39,0.95,0.39,0.73,0,0,19.556
447,1/13/2017 0:00,29,1,2.61,0.56,-0.18,0.28,0,1,18.347
448,1/13/2017 1:00,29,1,1.99,0.81,-0.13,0.56,0,1,17.485
449,1/13/2017 2:00,28,1,1.38,1.43,0.14,1.19,0,1,16.819
450,1/13/2017 3:00,28,1,1.39,1.76,0.24,1.57,0,1,16.3
451,1/13/2017 4:00,28,0,1.46,2.16,0.7,1.91,0,1,15.953
452,1/13/2017 5:00,29,9,1.83,2.62,1.17,2.42,0,1,15.681
453,1/13/2017 6:00,36,104,1.68,2.05,0.86,1.76,0,1,16.577
454,1/13/2017 7:00,42,390,2.26,3.34,1.73,3.09,0,1,17.94
455,1/13/2017 8:00,49,323,2.49,3.38,1.61,3.2,0,1,19.03
456,1/13/2017 9:00,58,340,3.07,3.57,3.6,3.4,0,1,19.675
457,1/13/2017 10:00,70,303,3.01,4.04,4.89,3.87,0,1,19.761
458,1/13/2017 11:00,73,289,4.14,4.42,6.7,4.27,0,1,19.676
459,1/13/2017 12:00,73,289,5.02,4.79,7.46,4.63,0,1,20.067
460,1/13/2017 13:00,74,274,5.23,4.75,6.13,4.64,0,1,20.35
461,1/13/2017 14:00,70,274,5.13,4.42,4.6,4.28,0,1,20.499
462,1/13/2017 15:00,72,286,4.43,4.14,4.1,4.01,0,1,20.69
463,1/13/2017 16:00,72,287,3.58,3.03,2.22,2.88,0,1,20.541
464,1/13/2017 17:00,72,274,3.33,2.35,1.55,2.2,0,1,20.865
465,1/13/2017 18:00,61,275,4.61,1.27,0.55,1.05,0,1,20.853
466,1/13/2017 19:00,53,268,4.53,0.96,-0.19,0.74,0,1,21.06
467,1/13/2017 20:00,49,257,3.01,0.61,-0.35,0.37,0,1,21.256
468,1/13/2017 21:00,41,260,2.48,0.82,-0.22,0.59,0,1,21.463
469,1/13/2017 22:00,42,270,2.53,0.47,-0.95,0.29,0,1,21.623
470,1/13/2017 23:00,36,211,2.58,1.43,0.29,1.11,0,1,21.193
471,1/14/2017 0:00,32,1,2.89,2.77,1.6,2.42,1,1,19.696
472,1/14/2017 1:00,29,1,2.94,3.35,2.07,3.12,1,1,18.556
473,1/14/2017 2:00,28,2,3,3.81,2.38,3.6,1,1,17.821
474,1/14/2017 3:00,28,2,3.11,3.96,2.3,3.77,1,1,17.37
475,1/14/2017 4:00,27,0,3.31,3.83,2.09,3.62,1,1,17.093
476,1/14/2017 5:00,28,1,3.45,4.44,2.69,4.24,1,1,16.784
477,1/14/2017 6:00,32,13,3.51,4.33,3.06,4.16,1,1,17.666
478,1/20/2017 16:00,92,225,6.64,5.26,4.32,5.19,0,1,23.929
479,1/20/2017 17:00,82,246,5.93,4.43,3.25,4.19,0,1,22.548
480,1/20/2017 18:00,75,241,5.09,4.57,3.39,4.37,0,1,22.053
481,1/20/2017 19:00,67,228,4.82,4.18,3.01,3.97,0,1,21.982
482,1/20/2017 20:00,57,234,4.34,4.18,2.9,4.04,0,1,21.872
483,1/20/2017 21:00,52,233,3.85,3.88,2.76,3.69,0,1,21.747
484,1/20/2017 22:00,47,235,3.69,3.72,2.6,3.56,0,1,21.77
485,1/20/2017 23:00,40,191,3.5,3.92,2.7,3.77,0,1,21.282
486,1/21/2017 0:00,30,1,3.33,3.92,2.77,3.78,1,1,20.058
487,1/21/2017 1:00,28,1,3.09,3.62,2.61,3.49,1,1,19.459
488,1/21/2017 2:00,28,2,3.31,2.91,1.96,2.77,1,1,18.979
489,1/21/2017 3:00,28,1,3.19,2.63,1.69,2.45,1,1,18.648
490,1/21/2017 4:00,27,0,2.53,2.35,1.3,2.16,1,1,18.458
491,1/21/2017 5:00,28,2,2.33,2.2,1.23,1.97,1,1,18.299
492,1/21/2017 6:00,30,57,2.12,2.21,1.17,1.99,1,1,18.775
493,1/21/2017 7:00,37,259,1.98,2.34,1.31,2.15,1,1,19.873
494,1/21/2017 8:00,42,236,1.85,2.49,1.61,2.31,1,1,20.401
495,1/21/2017 9:00,39,244,1.75,2.72,3.49,2.54,1,1,20.77
496,1/21/2017 10:00,40,266,1.88,3.38,5.67,3.28,1,1,21.088
497,1/21/2017 11:00,42,271,2.19,3.88,8.07,3.83,1,1,21.301
498,1/21/2017 12:00,43,253,2.48,4.16,8.54,4.09,1,1,21.433
499,1/21/2017 13:00,42,249,3.12,4.35,6.36,4.2,1,1,21.614
500,1/21/2017 14:00,46,241,3.8,4.52,5.64,4.37,1,1,21.734
501,1/21/2017 15:00,45,243,4.17,4.36,5.1,4.21,1,1,21.754
502,1/21/2017 16:00,44,242,4.37,4.12,4.39,3.97,1,1,21.759
503,1/21/2017 17:00,48,240,4.2,3.48,2.89,3.28,1,1,21.75
504,1/21/2017 18:00,50,242,3.87,2.95,2.14,2.7,1,1,21.765
505,1/21/2017 19:00,46,244,3.88,3.44,2.94,3.16,1,1,21.827
506,1/21/2017 20:00,46,240,4.07,3.8,3.51,3.6,1,1,21.81
507,1/21/2017 21:00,46,237,4.01,3.57,3.34,3.39,1,1,21.814
508,1/21/2017 22:00,45,239,4.07,3.4,3.37,3.21,1,1,21.835
509,1/21/2017 23:00,41,194,4.1,3.51,3.39,3.31,1,1,21.368
510,1/22/2017 0:00,32,4,4.16,3.46,3.31,3.28,1,1,20.224
511,1/22/2017 1:00,29,3,4.27,3.13,3.08,2.97,1,1,19.565
512,1/22/2017 2:00,29,2,3.93,2.77,2.78,2.63,1,1,19.139
513,1/22/2017 3:00,29,2,3.74,2.6,2.61,2.42,1,1,18.84
514,1/22/2017 4:00,27,3,3.37,1.35,0.94,1.23,1,1,18.603
515,1/22/2017 5:00,29,5,2.75,0.96,1.01,0.66,1,1,18.359
516,1/22/2017 6:00,34,113,2.62,1.18,1.21,1,1,1,19.117
517,1/22/2017 7:00,37,424,2.41,0.36,0.33,0.15,1,1,20.621
518,1/22/2017 8:00,36,302,2.39,0.24,0.59,-0.02,1,1,21.188
519,1/22/2017 9:00,44,269,2.56,0.74,1.24,0.51,1,1,21.413
520,1/22/2017 10:00,39,261,2.93,1.57,2.51,1.3,1,1,21.52
521,1/22/2017 11:00,41,260,3.37,2.61,4.08,2.4,1,1,21.646
522,1/22/2017 12:00,44,253,3.91,2.87,4.13,2.7,1,1,22.08
523,1/22/2017 13:00,49,253,4.36,3.49,5.53,3.33,1,1,22.188
524,1/22/2017 14:00,50,252,4.57,3.02,4.13,2.86,1,1,22.31
525,1/22/2017 15:00,49,247,4.69,2.95,3.48,2.77,1,1,22.367
526,1/22/2017 16:00,51,250,4.64,2.7,2.85,2.52,1,1,22.587
527,1/22/2017 17:00,54,245,4.38,2.15,1.83,1.98,1,1,22.737
528,1/22/2017 18:00,52,252,4.01,1.4,1.19,1.16,1,1,22.262
529,1/22/2017 19:00,51,257,3.57,1.17,1.15,0.96,1,1,22.123
530,1/22/2017 20:00,47,254,3.35,1.07,0.56,0.84,1,1,22.058
531,1/22/2017 21:00,46,252,3.36,1.08,1.2,0.83,1,1,21.977
532,1/22/2017 22:00,47,251,3.34,1.64,1.68,1.39,1,1,21.921
533,1/22/2017 23:00,38,200,3.46,1.82,1.8,1.6,1,1,21.369
534,1/23/2017 0:00,30,3,3.43,1.25,1.17,1.07,0,1,20.182
535,1/23/2017 1:00,29,4,3.29,0.62,-0.4,0.38,0,1,19.465
536,1/23/2017 2:00,27,3,2.93,0.41,-1.03,0.11,0,1,18.985
537,1/23/2017 3:00,28,3,2.45,0.41,-1.17,0.12,0,1,18.655
538,1/23/2017 4:00,27,2,2.37,0.48,-1.49,0.2,0,1,18.388
539,1/23/2017 5:00,29,3,2.26,0.16,-1.43,-0.06,0,1,18.162
540,1/23/2017 6:00,34,116,2.21,-0.01,-1.47,-0.27,0,1,18.785
541,1/23/2017 7:00,45,433,2.1,0.12,-0.59,-0.13,0,1,20.208
542,1/23/2017 8:00,49,354,2.1,0.09,-1.18,-0.12,0,1,20.604
543,1/23/2017 9:00,71,331,1.92,0.07,1.34,-0.14,0,1,21.703
544,1/23/2017 10:00,85,325,2.33,0.83,2.07,0.58,0,1,22.573
545,1/23/2017 11:00,98,308,2.77,1.73,4.65,1.49,0,1,22.92
546,1/23/2017 12:00,101,294,4.45,3.3,4.75,3.11,0,1,22.354
547,1/23/2017 13:00,110,299,4.47,3.25,4.02,3.03,0,1,22.171
548,1/23/2017 14:00,109,299,4.65,4.26,4.15,4.03,0,1,22.893
549,1/23/2017 15:00,113,288,4.94,4.21,4.19,4,0,1,23.037
550,1/23/2017 16:00,109,284,5.27,4.73,4.2,4.53,0,1,23.417
551,1/23/2017 17:00,104,289,5.62,5.07,3.98,4.87,0,1,23.096
552,1/23/2017 18:00,90,277,5.68,5.07,3.8,4.9,0,1,22.876
553,1/23/2017 19:00,79,263,5.58,4.47,2.92,4.33,0,1,23.052
554,1/23/2017 20:00,69,259,5.43,4.05,2.11,3.79,0,1,23.23
555,1/23/2017 21:00,64,262,4.74,3.75,1.62,3.51,0,1,23.232
556,1/23/2017 22:00,55,262,4.49,3.59,1.14,3.28,0,1,22.851
557,1/23/2017 23:00,46,212,4.11,3.57,1.15,3.32,0,1,22.237
558,1/24/2017 0:00,34,3,3.9,3.17,0.75,2.89,0,1,21.05
559,1/24/2017 1:00,32,5,3.85,3.31,0.82,3.03,0,1,20.242
560,1/24/2017 2:00,30,4,3.54,3.16,1.18,2.92,0,1,19.702
561,1/24/2017 3:00,29,3,3.57,3.71,1.94,3.43,0,1,19.342
562,1/24/2017 4:00,29,2,3.79,4.11,1.94,3.86,0,1,19.069
563,1/24/2017 5:00,32,4,3.83,4.31,2.07,4.05,0,1,18.861
564,1/24/2017 6:00,37,117,4.1,4.3,2.08,4.05,0,1,20
565,1/24/2017 7:00,44,423,4.28,5.03,3.23,4.76,0,1,21.242
566,1/24/2017 8:00,55,349,4.73,5.95,4.39,5.75,0,1,21.308
567,1/24/2017 9:00,74,319,5.34,6.31,4.99,6.13,0,1,21.896
568,1/24/2017 10:00,101,302,5.66,6.49,5.52,6.3,0,1,22.505
569,1/24/2017 11:00,107,280,6.12,6.86,5.94,6.66,0,1,23.128
570,1/24/2017 12:00,109,266,7.79,7.2,6.56,7,0,1,23.503
571,1/24/2017 13:00,107,265,8.38,7.41,6.98,7.24,0,1,23.452
572,1/24/2017 14:00,106,278,8.4,7.43,6.66,7.28,0,1,22.866
573,1/24/2017 15:00,99,282,7.47,6.74,6.24,6.56,0,1,22.851
574,1/24/2017 16:00,107,284,7.33,6.76,6.03,6.55,0,1,22.915
575,1/24/2017 17:00,102,276,7.41,7.07,6.01,6.87,0,1,22.825
576,1/24/2017 18:00,91,258,7.66,7.46,6.04,7.27,0,1,22.835
577,1/24/2017 19:00,84,256,7.9,7.57,6.11,7.39,0,1,23.29
578,1/24/2017 20:00,76,261,7.61,7.41,5.75,7.21,0,1,23.627
579,1/24/2017 21:00,34,127,7.51,7.77,6.11,7.57,0,1,23.418
580,1/27/2017 7:00,44,424,0.94,0.95,-0.19,0.8,0,1,19.952
581,1/27/2017 8:00,55,327,1.17,0.36,-0.72,0.2,0,1,19.848
582,1/27/2017 9:00,67,323,0.91,0.89,1.57,0.66,0,1,21.328
583,1/27/2017 10:00,79,319,1.51,2.21,3.84,2.04,0,1,22.112
584,1/27/2017 11:00,83,302,2.17,1.67,2.64,1.52,0,1,21.52
585,1/27/2017 12:00,84,296,1.97,1.96,4.78,1.79,0,1,21.273
586,1/27/2017 13:00,89,296,2.53,3,6.54,2.77,0,1,22.211
587,1/27/2017 14:00,86,283,3.27,3.27,4.74,3.11,0,1,21.696
588,1/27/2017 15:00,91,276,2.78,2.82,2.74,2.61,0,1,21.425
589,1/27/2017 16:00,94,276,2.52,3,2.44,2.77,0,1,21.091
590,1/27/2017 17:00,89,286,2.5,3.29,2.7,3.11,0,1,20.879
591,1/27/2017 18:00,80,280,2.76,3.68,2.96,3.44,0,1,21.27
592,1/27/2017 19:00,71,261,2.98,3.94,3.34,3.73,0,1,21.416
593,1/27/2017 20:00,63,263,2.87,3.91,3.48,3.72,0,1,21.358
594,1/27/2017 21:00,54,261,2.88,3.79,3.39,3.59,0,1,21.425
595,1/27/2017 22:00,49,266,2.95,3.97,3.67,3.75,0,1,21.359
596,1/27/2017 23:00,43,213,3.11,3.84,3.33,3.64,0,1,20.955
597,1/28/2017 0:00,33,3,2.97,3.48,2.94,3.25,1,1,20.124
598,1/28/2017 1:00,32,3,2.92,3.51,3.18,3.3,1,1,19.593
599,1/28/2017 2:00,29,3,3.18,4.3,3.81,4.09,1,1,19.252
600,1/28/2017 3:00,28,2,3.25,4.16,3.66,3.96,1,1,18.998
601,1/28/2017 4:00,30,3,3.23,4.11,3.61,3.91,1,1,18.816
602,1/28/2017 5:00,28,2,3.45,4.63,4.08,4.38,1,1,18.659
603,1/28/2017 6:00,34,119,3.84,4.71,4.28,4.51,1,1,19.68
604,1/28/2017 7:00,39,429,4.43,5.31,4.8,5.07,1,1,20.866
605,1/28/2017 8:00,39,309,4.89,5.45,5.01,5.26,1,1,20.84
606,1/28/2017 9:00,40,285,5.01,5.15,5,4.97,1,1,20.916
607,1/28/2017 10:00,46,274,4.66,4.95,4.98,4.79,1,1,20.955
608,1/28/2017 11:00,46,269,4.46,4.76,4.88,4.6,1,1,21.083
609,1/28/2017 12:00,50,265,4.92,4.89,5.15,4.73,1,1,21.067
610,1/28/2017 13:00,49,263,5.1,4.89,5.15,4.72,1,1,21.385
611,1/28/2017 14:00,53,261,4.84,4.95,5.18,4.83,1,1,21.619
612,1/28/2017 15:00,56,267,4.79,5.02,5.26,4.93,1,1,21.737
613,1/28/2017 16:00,54,262,4.49,4.82,4.07,4.69,1,1,21.795
614,1/28/2017 17:00,49,263,4.8,3.53,1.86,3.37,1,1,21.464
615,1/28/2017 18:00,43,255,4.86,3.45,2.05,3.24,1,1,21.333
616,1/28/2017 19:00,46,261,4.61,3.08,1.74,2.86,1,1,21.258
617,1/28/2017 20:00,44,261,4.37,3.17,2.31,2.96,1,1,21.275
618,1/28/2017 21:00,43,260,4.23,3.25,2.54,3.07,1,1,21.253
619,1/28/2017 22:00,41,256,4.03,2.28,1.51,2.13,1,1,21.276
620,1/28/2017 23:00,37,207,2.9,0.32,0,0.05,1,1,20.814
621,1/29/2017 0:00,30,3,2.71,1.13,0.2,0.8,1,1,19.908
622,1/29/2017 1:00,29,4,2.72,1.72,0.95,1.48,1,1,19.383
623,1/29/2017 2:00,28,5,3.07,2.1,1.26,1.86,1,1,19.02
624,1/29/2017 3:00,28,4,3.21,2.15,1.05,1.93,1,1,18.753
625,1/29/2017 4:00,27,1,3,1.99,0.78,1.74,1,1,18.517
626,1/29/2017 5:00,27,4,3.23,2.23,1.42,1.99,1,1,18.35
627,1/29/2017 6:00,29,121,3.27,2.38,1.76,2.16,1,1,19.406
628,2/2/2017 7:00,41,408,8.85,11.23,10.18,11.06,0,1,20.022
629,2/2/2017 8:00,52,274,8.77,10.97,9.64,10.76,0,1,19.823
630,2/2/2017 9:00,67,237,8.74,10.73,9.49,10.54,0,1,19.863
631,2/2/2017 10:00,94,224,8.76,10.88,10.39,10.64,0,1,21
632,2/2/2017 11:00,94,217,9.65,11.07,10.75,10.88,0,1,20.783
633,2/2/2017 12:00,100,216,9.64,10.98,10.62,10.78,0,1,21.431
634,2/2/2017 13:00,105,213,9.3,10.93,10.75,10.7,0,1,20.99
635,2/2/2017 14:00,100,207,9.29,11.53,11.26,11.31,0,1,23.031
636,2/2/2017 15:00,97,199,9.55,11.67,11.19,11.44,0,1,22.678
637,2/2/2017 16:00,95,196,9.54,11.59,10.86,11.36,0,1,22.489
638,2/2/2017 17:00,95,195,10.12,11.48,10.69,11.23,0,1,20.742
639,2/2/2017 18:00,88,193,10.15,11.57,10.86,11.32,0,1,21.444
640,2/2/2017 19:00,80,194,10.06,11.49,10.72,11.23,0,1,22.224
641,2/2/2017 20:00,68,195,10,10.8,9.91,10.59,0,1,22.459
642,2/2/2017 21:00,60,198,9.84,10.85,10.14,10.62,0,1,21.814
643,2/2/2017 22:00,52,198,9.36,10.75,10.09,10.53,0,1,21.095
644,2/2/2017 23:00,41,159,8.84,10.53,9.93,10.31,0,1,20.595
645,2/3/2017 0:00,29,1,8.67,10.1,9.53,9.92,0,1,20.186
646,2/3/2017 1:00,25,4,8.49,9.3,8.69,9.19,0,1,19.899
647,2/3/2017 2:00,26,4,8.06,8.38,7.47,8.21,0,1,19.695
648,2/3/2017 3:00,26,4,7.84,8.09,7.25,7.91,0,1,19.453
649,2/3/2017 4:00,24,4,7.62,7.9,7.36,7.76,0,1,19.292
650,2/3/2017 5:00,27,1,7.42,7.42,6.98,7.28,0,1,19.262
651,2/3/2017 6:00,35,119,7.15,6.92,6.19,6.76,0,1,20.013
652,2/3/2017 7:00,41,410,6.71,6.43,5.66,6.27,0,1,20.303
653,2/3/2017 8:00,49,267,6.27,5.94,5.26,5.75,0,1,19.708
654,2/3/2017 9:00,66,233,6.38,6.71,7.76,6.52,0,1,21.28
655,2/3/2017 10:00,77,227,6.81,7.55,9.54,7.38,0,1,21.957
656,2/3/2017 11:00,84,222,7.1,7.95,10.46,7.78,0,1,21.623
657,2/3/2017 12:00,84,205,7.55,8.51,9.99,8.35,0,1,20.63
658,2/3/2017 13:00,90,206,8.01,8.73,9.3,8.57,0,1,21.522
659,2/3/2017 14:00,92,199,7.83,8.56,8.66,8.38,0,1,22.3
660,2/3/2017 15:00,95,204,7.76,8.42,7.59,8.23,0,1,21.085
661,2/3/2017 16:00,98,199,7,7.89,7.1,7.69,0,1,19.775
662,2/3/2017 17:00,89,202,6.74,7.83,6.66,7.6,0,1,20.01
663,2/3/2017 18:00,79,197,6.57,7.86,6.59,7.63,0,1,19.809
664,2/3/2017 19:00,69,205,6.53,8.04,6.92,7.81,0,1,19.483
665,2/3/2017 20:00,54,197,6.52,7.64,6.36,7.38,0,1,19.381
666,2/3/2017 21:00,51,198,6.25,7.15,6.16,6.92,0,1,19.378
667,2/3/2017 22:00,48,197,5.86,6.77,5.98,6.53,0,1,19.15
668,2/3/2017 23:00,43,160,5.14,4.4,4.35,4.27,0,1,18.045
669,2/4/2017 0:00,31,3,3.95,3.86,3.61,3.64,1,1,17.458
670,2/4/2017 1:00,32,3,4.12,4.13,3.78,3.92,1,1,16.584
671,2/4/2017 2:00,29,4,4.75,4.19,3.8,3.98,1,1,16.001
672,2/4/2017 3:00,32,2,4.98,3.93,3.38,3.76,1,1,15.683
673,2/4/2017 4:00,31,3,5.05,3.71,3.31,3.51,1,1,15.479
674,2/4/2017 5:00,31,1,4.73,3.21,2.74,3.04,1,1,15.128
675,2/4/2017 6:00,36,119,4.41,2.6,2.19,2.36,1,1,16.164
676,2/4/2017 7:00,41,418,4.27,2.48,2.2,2.29,1,1,18.215
677,2/4/2017 8:00,48,282,4.07,2.61,2.33,2.4,1,1,19.082
678,2/4/2017 9:00,45,253,4.19,3.03,2.98,2.81,1,1,19.166
679,2/4/2017 10:00,53,242,4.26,3.37,3.44,3.15,1,1,19.147
